"","145-155","155-165","165-175","175-185","185-195","195-205","205-215"
"1",0.0713033184396037,0.131514281146579,0.189879116572054,0.214606567683527,0.189879116572054,0.131514281146579,0.0713033184396037
"2",0.0103895302731226,0.0436991873730915,0.119229089825663,0.214606567683527,0.260529143318445,0.219329374920066,0.132217106606085
"3",0.00126054817742036,0.0118261446007255,0.0599015418732675,0.169566402188475,0.280327993647772,0.285807209069667,0.191310160442673
"4",0.000143690130064301,0.00295978702187938,0.0274337474481637,0.12077364202966,0.269973692698371,0.332161512517643,0.246553928154218
"5",0.0000160215104377675,0.000717249270197643,0.0120336148598758,0.0816058088676046,0.245034920502084,0.362557826113449,0.298034558876352
"6",0.0000017719526361519,0.000171366640396922,0.00516397731403609,0.0535223371793104,0.214583049848358,0.380559238542624,0.345998258522638
"7",0.000000195379539897549,0.000040681020651973,0.00219025353336649,0.0344789756037607,0.183587798007512,0.389017359209534,0.390684737245635
"8",0.0000000215182634881717,0.00000962881751826574,0.000923051314266222,0.0219630556013639,0.154586401440066,0.390199951224214,0.432317890084308
"9",0.0000000023688990188461,0.00000227592958083251,0.000387628306895543,0.0138899678272552,0.128707943993968,0.385905839054473,0.471106342518929
